molecule_chembl_id,canonical_smiles,bioactivity_threshold,standard_value,pref_name,PIC50
CHEMBL4854578,CCCCCNNC(=O)N[C@H]1CC(C(=O)O)=C[C@@H](OC(CC)CC)[C@@H]1NC(C)=O,intermediate,1098.0,Neuraminidase,5.959397659885927
CHEMBL3342464,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](N(CCC(C)C)C(=N)N)[C@H]1NC(C)=O,intermediate,5000.0,Neuraminidase,5.301029995663981
CHEMBL199890,CC(C)(C)NC(=O)NC(=S)NC(=O)c1ccc(-c2ccc([N+](=O)[O-])cc2)o1,intermediate,1300.0,Neuraminidase,5.886056647693163
CHEMBL199628,CC(C)(C)NC(=O)NC(=S)NC(=O)c1ccccc1,intermediate,1790.0,Neuraminidase,5.747146969020107
CHEMBL372605,COC(=O)NC(=S)NC(=O)NC(C)(C)C,intermediate,1830.0,Neuraminidase,5.73754891026957
CHEMBL200754,CC(C)(C)NC(=O)NC(=S)NC(=O)COc1ccc(Cl)cc1Cl,intermediate,1670.0,Neuraminidase,5.777283528852417
CHEMBL198027,CC(C)(C)NC(=O)NC(=S)NC(=O)c1c(F)cccc1F,intermediate,1430.0,Neuraminidase,5.844663962534939
CHEMBL4755021,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(OCc3cccc(F)c3)cc2)[C@H]1NC(C)=O,intermediate,1420.0,Neuraminidase,5.847711655616943
CHEMBL200175,CC(C)[C@H](C(=O)NC(=S)NC(=O)NC(C)(C)C)c1ccc(Cl)cc1,intermediate,1350.0,Neuraminidase,5.8696662315049934
CHEMBL199686,COc1cc(C)nc(NC(=S)NC(=O)c2ccc(-c3ccc([N+](=O)[O-])cc3)o2)n1,intermediate,1220.0,Neuraminidase,5.913640169325252
CHEMBL383574,COc1cc(Cl)nc(NC(=S)NC(=O)c2ccc(-c3ccccc3Cl)o2)n1,intermediate,1290.0,Neuraminidase,5.889410289700751
CHEMBL3342468,CCCCN[C@H]1CC(C(=O)O)=C[C@@H](OC(CC)CC)[C@@H]1NC(C)=O,intermediate,2280.0,Neuraminidase,5.642065152999546
CHEMBL200124,Cc1cc(O)nc(NC(=S)NC(=O)c2ccc(Cl)nc2)n1,intermediate,8580.0,Neuraminidase,5.066512712151295
CHEMBL4863007,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NC(=O)NNC2CCOCC2)[C@H]1NC(C)=O,intermediate,1207.0,Neuraminidase,5.91829272990265
CHEMBL4872708,CCCCCCNNC(=O)N[C@H]1CC(C(=O)O)=C[C@@H](OC(CC)CC)[C@@H]1NC(C)=O,intermediate,4983.0,Neuraminidase,5.302509112828943
CHEMBL1165529,CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)OC(C(=O)O)=C[C@@H]1N(CCCC(=O)N1CCNCC1)C(=N)N,intermediate,2150.0,Neuraminidase,5.667561540084395
CHEMBL1164186,CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)OC(C(=O)O)=C[C@@H]1N(CCCC(=O)O)C(=N)N,intermediate,7120.0,Neuraminidase,5.147520006363144
CHEMBL2041288,CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)OC(C(=O)O)=C[C@@H]1NC(=O)NCc1ccco1,intermediate,6600.0,Neuraminidase,5.180456064458132
CHEMBL3342465,CCC(CC)CN(C(=N)N)[C@H]1CC(C(=O)O)=C[C@@H](OC(CC)CC)[C@@H]1NC(C)=O,intermediate,5000.0,Neuraminidase,5.301029995663981
CHEMBL4847893,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NC(=O)NNCc2ccccc2)[C@H]1NC(C)=O,intermediate,4345.0,Neuraminidase,5.362010219215315
CHEMBL4874100,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NC(=O)NNCCc2ccccc2)[C@H]1NC(C)=O,intermediate,2462.0,Neuraminidase,5.608711951404702
CHEMBL4879195,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NC(=O)NNCCCc2ccccc2)[C@H]1NC(C)=O,intermediate,9154.0,Neuraminidase,5.038389091908719
CHEMBL4853849,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NC(=O)NNC/C=C/c2ccccc2)[C@H]1NC(C)=O,intermediate,7845.0,Neuraminidase,5.1054070520770445
CHEMBL3342466,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](N(CCCc2ccccc2)C(=N)N)[C@H]1NC(C)=O,intermediate,5000.0,Neuraminidase,5.301029995663981
CHEMBL4872588,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NC(=O)NNCC2CC2)[C@H]1NC(C)=O,intermediate,4111.0,Neuraminidase,5.38605252321965
CHEMBL4863258,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NC(=O)NNCc2cccc(Cl)c2)[C@H]1NC(C)=O,intermediate,5850.0,Neuraminidase,5.23284413391782
CHEMBL4874816,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NC(=O)NNCc2ccccc2OC)[C@H]1NC(C)=O,intermediate,2765.0,Neuraminidase,5.5583048643592825
CHEMBL5393725,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(-c3cccc4c3OCO4)cc2)[C@H]1NC(C)=O,intermediate,5960.0,Neuraminidase,5.2247537402597635
CHEMBL500292,O=C(OC[C@H]1O[C@@H](O)[C@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@@H]1OC(=O)c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,intermediate,9200.0,Neuraminidase,5.036212172654444
CHEMBL1164463,CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)OC(C(=O)O)=C[C@@H]1N(CCCC(=O)N1CCN(C)CC1)C(=N)N,intermediate,6500.0,Neuraminidase,5.187086643357144
CHEMBL5404087,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(-c3ccc4c(c3)OCCO4)cc2)[C@H]1NC(C)=O,intermediate,4410.0,Neuraminidase,5.355561410532162
CHEMBL4758956,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(OCc3ccc(C)cc3)cc2)[C@H]1NC(C)=O,intermediate,1430.0,Neuraminidase,5.844663962534939
CHEMBL3330705,CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)OC(C(=O)[O-])=C[C@@H]1O.[Na+],inactive,63800.0,Neuraminidase,4.195179321278838
CHEMBL4128435,NCC(O)/C=C/c1ccccc1,inactive,207000.0,Neuraminidase,3.684029654543082
CHEMBL1224512,O=c1cc(O)cc(/C=C/c2ccc(O)c(O)c2)o1,inactive,16900.0,Neuraminidase,4.772113295386326
CHEMBL1682260,O=c1cc(O)cc([C@H]2c3c(cc(/C=C/c4ccc(O)c(O)c4)oc3=O)O[C@@H]2c2ccc(O)c(O)c2)o1,inactive,12300.0,Neuraminidase,4.910094888560602
CHEMBL3699086,CC(=O)N[C@H]1CS(=O)(=O)C2C1[C@H](NC(=N)N)C[C@@H]2C(=O)O,inactive,30000.0,Neuraminidase,4.522878745280337
CHEMBL3699085,CC(=O)N[C@H]1CC[C@H]2[C@@H]1[C@H](N/C(=N/C(=O)OCc1ccccc1)NC(=O)OCc1ccccc1)C[C@@H]2O[Si](C)(C)C(C)(C)C,inactive,3800000.0,Neuraminidase,2.42021640338319
CHEMBL3699084,CC(=O)N[C@H]1CS(=O)(=O)[C@H]2[C@@H]1[C@H](NC(=N)N)C[C@@H]2C(=O)O,inactive,10000000.0,Neuraminidase,2.0
CHEMBL3699083,CC(=O)N[C@H]1CS(=O)(=O)[C@H]2[C@@H]1[C@H](N)C[C@@H]2C(=O)O,inactive,4000000.0,Neuraminidase,2.3979400086720375
CHEMBL3810361,O=C(O)c1ccccc1-c1ccc(/C=C2\C(=O)N(c3ccccc3)N=C2c2ccccc2)o1,inactive,13700.0,Neuraminidase,4.863279432843593
CHEMBL382408,O=C(OC[C@H]1O[C@@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@@H]1OC(=O)c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,inactive,11900.0,Neuraminidase,4.924453038607469
CHEMBL205945,CC1=CC(=O)[C@H](c2c(O)cc(/C=C/c3ccc(O)c(O)c3)oc2=O)[C@@H](c2ccc(O)c(O)c2)O1,inactive,21800.0,Neuraminidase,4.661543506395395
CHEMBL487596,CC1=CC(=O)C2(O1)c1c(cc(/C=C/c3ccc(O)c(O)c3)oc1=O)OC2c1ccc(O)c(O)c1,inactive,18500.0,Neuraminidase,4.732828271596986
CHEMBL2259758,CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)OC(OCCCCCCC(=O)NCc2cccc3ccccc23)(C(=O)O)C[C@@H]1OC(=O)CNS(=O)(=O)c1cccc2c(N(C)C)cccc12,inactive,3000000.0,Hemagglutinin,2.5228787452803374
CHEMBL3740548,CCOC(=O)c1cn(CC)c2ccc(-n3cc(C4=CCCCC4)nn3)cc2c1=O,inactive,19900.0,Neuraminidase,4.701146923590294
CHEMBL218423,O=c1oc2cc(/C=C/c3ccc(O)c(O)c3)oc(=O)c2c2cc(O)c(O)cc12,inactive,10900.0,Neuraminidase,4.962573502059376
CHEMBL19216,NCC(O)c1ccccc1,inactive,870000.0,Neuraminidase,3.0604807473813813
CHEMBL5409472,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2c(C)cc(C3=CCCC3)cc2C)[C@H]1NC(C)=O,inactive,40000.0,Neuraminidase,4.3979400086720375
CHEMBL4127771,COc1cccc(C(O)CN)c1,inactive,6100000.0,Neuraminidase,2.214670164989233
CHEMBL5435287,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(-c3ccc4c(c3)OCC4)cc2)[C@H]1NC(C)=O,inactive,40000.0,Neuraminidase,4.3979400086720375
CHEMBL5419945,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(N3Cc4ccc(F)cc4C3)cc2)[C@H]1NC(C)=O,inactive,40000.0,Neuraminidase,4.3979400086720375
CHEMBL4853180,CCCCCCCCNNC(=O)N[C@H]1CC(C(=O)O)=C[C@@H](OC(CC)CC)[C@@H]1NC(C)=O,inactive,10000.0,Neuraminidase,5.0
CHEMBL5395671,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(N3CCc4ccccc4C3)cc2)[C@H]1NC(C)=O,inactive,40000.0,Neuraminidase,4.3979400086720375
CHEMBL5426132,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(N3CCc4ccsc4C3)cc2)[C@H]1NC(C)=O,inactive,200000.0,Neuraminidase,3.6989700043360187
CHEMBL5402900,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(N3CCc4sccc4C3)cc2)[C@H]1NC(C)=O,inactive,200000.0,Neuraminidase,3.6989700043360187
CHEMBL4553522,CCC(CC)O[C@@H]1C=C(C(=O)NC(C)(C)c2cn([C@H]3C[C@H](n4cc(C)c(=O)[nH]c4=O)O[C@@H]3CO)nn2)C[C@H](N)[C@H]1NC(C)=O,inactive,122700.0,Neuraminidase,3.9111554372729955
CHEMBL4532651,CCC(CC)O[C@@H]1C=C(C(=O)NCc2cn([C@H]3C[C@H](n4cc(C)c(=O)[nH]c4=O)O[C@@H]3CO)nn2)C[C@H](N)[C@H]1NC(C)=O,inactive,150000.0,Neuraminidase,3.8239087409443187
CHEMBL4438272,CCC(CC)O[C@@H]1C=C(C(=O)NCc2cn(CC(=O)N3CCOCC3)nn2)C[C@H](N)[C@H]1NC(C)=O,inactive,106100.0,Neuraminidase,3.974284616098659
CHEMBL4463508,CCC(CC)O[C@@H]1C=C(C(=O)NCc2cn(CCc3ccccc3)nn2)C[C@H](N)[C@H]1NC(C)=O,inactive,150000.0,Neuraminidase,3.8239087409443187
CHEMBL4468358,CCC(CC)O[C@@H]1C=C(C(=O)NCc2cn(Cc3ccc(Br)cc3)nn2)C[C@H](N)[C@H]1NC(C)=O,inactive,23800.0,Neuraminidase,4.623423042943488
CHEMBL4516144,CCC(CC)O[C@@H]1C=C(C(=O)NCc2cn(Cc3ccccc3Cl)nn2)C[C@H](N)[C@H]1NC(C)=O,inactive,79200.0,Neuraminidase,4.101274818410507
CHEMBL4565515,CCC(CC)O[C@@H]1C=C(C(=O)NCc2cn(Cc3ccc([N+](=O)[O-])cc3)nn2)C[C@H](N)[C@H]1NC(C)=O,inactive,150000.0,Neuraminidase,3.8239087409443187
CHEMBL5423949,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(N3CCc4ccccc43)cc2)[C@H]1NC(C)=O,inactive,200000.0,Neuraminidase,3.6989700043360187
CHEMBL4475915,CCC(CC)O[C@@H]1C=C(C(=O)NCc2ccc(C(=O)O)cc2)C[C@H](NCc2ccc(SC)cc2)[C@H]1NC(C)=O,inactive,100000.0,Neuraminidase,4.0
CHEMBL4455023,CCC(CC)O[C@@H]1C=C(C(=O)NCc2ccc(C(=O)O)cc2)C[C@H](NCc2ccc(-c3ccccc3)cc2)[C@H]1NC(C)=O,inactive,100000.0,Neuraminidase,4.0
CHEMBL4447730,CCC(CC)O[C@@H]1C=C(C(=O)NCc2ccc(C(=O)O)cc2)C[C@H](NCc2ccc(N3CCCC3)cc2)[C@H]1NC(C)=O,inactive,100000.0,Neuraminidase,4.0
CHEMBL4562953,CCC(CC)O[C@@H]1C=C(C(=O)NCc2ccc(C(=O)O)cc2)C[C@H](NCc2ccc(N(CC)CC)cc2)[C@H]1NC(C)=O,inactive,100000.0,Neuraminidase,4.0
CHEMBL5434228,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(N3c4ccccc4CC3C)cc2)[C@H]1NC(C)=O,inactive,200000.0,Neuraminidase,3.6989700043360187
CHEMBL4557580,CCC(CC)O[C@@H]1C=C(C(=O)NCc2ccc(Cl)cc2)C[C@H](NCc2ccc(SC)cc2)[C@H]1NC(C)=O,inactive,100000.0,Neuraminidase,4.0
CHEMBL4591575,CCC(CC)O[C@@H]1C=C(C(=O)NCc2ccc(Cl)cc2)C[C@H](NCc2ccc(-c3ccccc3)cc2)[C@H]1NC(C)=O,inactive,100000.0,Neuraminidase,4.0
CHEMBL4591611,CCC(CC)O[C@@H]1C=C(C(=O)NCc2ccc(Cl)cc2)C[C@H](NCc2ccc(Sc3ccccc3)cc2)[C@H]1NC(C)=O,inactive,100000.0,Neuraminidase,4.0
CHEMBL4519625,CCC(CC)O[C@@H]1C=C(C(=O)NCc2ccc(Cl)cc2)C[C@H](NCc2ccc(N3CCCC3)cc2)[C@H]1NC(C)=O,inactive,100000.0,Neuraminidase,4.0
CHEMBL30707,O=c1oc2cc(O)ccc2c2oc3cc(O)ccc3c12,inactive,37800.0,Neuraminidase,4.422508200162775
CHEMBL4464207,CCC(CC)O[C@@H]1C=C(C(=O)NCc2ccc(Cl)cc2)C[C@H](NCc2ccc(N(CC)CC)cc2)[C@H]1NC(C)=O,inactive,100000.0,Neuraminidase,4.0
CHEMBL5395436,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(-c3ccc4c(c3)CCCC4)cc2)[C@H]1NC(C)=O,inactive,10640.0,Neuraminidase,4.9730583720409705
CHEMBL5409653,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(C3CCCCC3)cc2)[C@H]1NC(C)=O,inactive,40000.0,Neuraminidase,4.3979400086720375
CHEMBL4744563,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(OCc3ccccc3C#N)cc2)[C@H]1NC(C)=O,inactive,100000.0,Neuraminidase,4.0
CHEMBL4746595,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(OCC3CCCCC3)cc2)[C@H]1NC(C)=O,inactive,100000.0,Neuraminidase,4.0
CHEMBL4740902,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(OCC3CCC3)cc2)[C@H]1NC(C)=O,inactive,100000.0,Neuraminidase,4.0
CHEMBL4285029,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(-c3cc4ccccc4s3)cc2)[C@H]1NC(C)=O,inactive,27003.33,Neuraminidase,4.568582676157691
CHEMBL4288395,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(-c3ccc(SC)cc3)cc2)[C@H]1NC(C)=O,inactive,82186.67,Neuraminidase,4.085198615731168
CHEMBL4792113,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(OCC3CC3)cc2)[C@H]1NC(C)=O,inactive,100000.0,Neuraminidase,4.0
CHEMBL4292761,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(SC3CCCCC3)cc2)[C@H]1NC(C)=O,inactive,100000.0,Neuraminidase,4.0
CHEMBL4762782,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(OCc3ccco3)cc2)[C@H]1NC(C)=O,inactive,10280.0,Neuraminidase,4.988006885340743
CHEMBL4285398,CCC(CC)Oc1ccc(CN[C@H]2CC(C(=O)O)=C[C@@H](OC(CC)CC)[C@@H]2NC(C)=O)cc1,inactive,100000.0,Neuraminidase,4.0
CHEMBL4281970,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2cccc(OC)c2)[C@H]1NC(C)=O,inactive,30026.67,Neuraminidase,4.522492829000307
CHEMBL4755042,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(O[C@H](C)c3ccccc3)cc2)[C@H]1NC(C)=O,inactive,92500.0,Neuraminidase,4.0338582672609675
CHEMBL4762815,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(O[C@@H](C)c3ccccc3)cc2)[C@H]1NC(C)=O,inactive,100000.0,Neuraminidase,4.0
CHEMBL4743168,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(NCc3ccc(F)cc3)cc2)[C@H]1NC(C)=O,inactive,14560.0,Neuraminidase,4.836838625022982
CHEMBL4742690,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(C#Cc3ccccc3)cc2)[C@H]1NC(C)=O,inactive,100000.0,Neuraminidase,4.0
CHEMBL4749466,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(Oc3ccc(C)cc3)cc2)[C@H]1NC(C)=O,inactive,27760.0,Neuraminidase,4.556580538217183
CHEMBL4743524,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(Oc3ccc(OC)cc3)cc2)[C@H]1NC(C)=O,inactive,100000.0,Neuraminidase,4.0
CHEMBL5181442,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc3c(c2)c2ccccc2n3CC)[C@H]1NC(C)=O,inactive,51300.0,Neuraminidase,4.289882634888183
CHEMBL5172128,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc3oc4ccccc4c3c2)[C@H]1NC(C)=O,inactive,26500.0,Neuraminidase,4.576754126063192
CHEMBL5193354,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2c3ccccc3cc3ccccc23)[C@H]1NC(C)=O,inactive,21300.0,Neuraminidase,4.671620396561262
CHEMBL5191866,O=C(CSc1nnc(-c2ccc(Cl)cc2)o1)NCc1ccc(Cl)c(Cl)c1,inactive,16610.0,Neuraminidase,4.779630367548606
CHEMBL5183144,Cc1cc([N+](=O)[O-])ccc1NC(=O)CSc1nnc(COc2ccc3ccccc3c2)o1,inactive,25460.0,Neuraminidase,4.594141600682363
CHEMBL5407760,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(C3CCC3)cc2)[C@H]1NC(C)=O,inactive,40000.0,Neuraminidase,4.3979400086720375
CHEMBL5418510,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(C3CCCC3)cc2)[C@H]1NC(C)=O,inactive,40000.0,Neuraminidase,4.3979400086720375
CHEMBL5401942,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(-c3ccc4c(c3)CC4)cc2)[C@H]1NC(C)=O,inactive,15220.0,Neuraminidase,4.817585347565446
CHEMBL4127448,COc1ccccc1C(O)CN,inactive,5200000.0,Neuraminidase,2.283996656365201
CHEMBL4443707,CCC(CC)O[C@@H]1C=C(C(=O)N[C@@H](C(=O)O)C(C)C)C[C@H](NCc2ccc(SC)cc2)[C@H]1NC(C)=O,inactive,100000.0,Neuraminidase,4.0
CHEMBL4540568,CCC(CC)O[C@@H]1C=C(C(=O)N[C@@H](C(=O)O)C(C)C)C[C@H](NCc2ccc(Sc3ccccc3)cc2)[C@H]1NC(C)=O,inactive,48820.0,Neuraminidase,4.31140222491883
CHEMBL468166,CNC12CC3CC(CC(C3)O1)C2,inactive,22900.0,Matrix protein 2,4.640164517660112
CHEMBL1774319,C1=CC2C3C4C5C=CC4C24CNCC54C13.Cl,inactive,33500.0,Matrix protein 2,4.474955192963154
CHEMBL4164880,CCC(CC)O[C@@H]1C=C(C(=O)NCc2ccc(-c3ccsc3)cc2)C[C@H](N)[C@H]1NC(C)=O,inactive,29770.0,Neuraminidase,4.526221165353276
CHEMBL1774321,C1C2C1C1C3C4C5C6CC6C4C14CNCC54C23.Cl,inactive,24000.0,Matrix protein 2,4.619788758288394
CHEMBL4168725,CCC(CC)O[C@@H]1C=C(C(=O)Nc2ccc(F)cc2)C[C@H](N)[C@H]1NC(C)=O,inactive,11660.0,Neuraminidase,4.933301449577005
CHEMBL4172077,CCC(CC)O[C@@H]1C=C(C(=O)NCCc2cccc(F)c2)C[C@H](N)[C@H]1NC(C)=O,inactive,15180.0,Neuraminidase,4.818728228440539
CHEMBL4168334,CCC(CC)O[C@@H]1C=C(C(=O)NCc2ccc(OC)cc2)C[C@H](N)[C@H]1NC(C)=O,inactive,40000.0,Neuraminidase,4.3979400086720375
CHEMBL4163800,CCC(CC)O[C@@H]1C=C(C(=O)NCc2ccc(C(F)(F)F)cc2)C[C@H](N)[C@H]1NC(C)=O,inactive,10940.0,Neuraminidase,4.960982678002588
CHEMBL1789779,C1=CC2C3C4C5C=CC4C24CNCC54C13,inactive,33500.0,Matrix protein 2,4.474955192963154
CHEMBL4130046,OC(/C=C/c1ccccc1)CN(Cc1ccc(C(F)(F)F)cc1)Cc1ccc(C(F)(F)F)cc1,inactive,32800.0,Neuraminidase,4.484126156288321
CHEMBL4128286,N#Cc1ccc(CN(Cc2ccc(C#N)cc2)CC(O)/C=C/c2ccccc2)cc1,inactive,49800.0,Neuraminidase,4.302770657240282
CHEMBL4126903,Cc1ccc(CN(Cc2ccc(C)cc2)CC(O)/C=C/c2ccccc2)cc1,inactive,50700.0,Neuraminidase,4.294992040666664
CHEMBL4127563,OC(/C=C/c1ccccc1)CN(Cc1ccccc1)Cc1ccccc1,inactive,41500.0,Neuraminidase,4.3819519032879075
CHEMBL4127703,COC(=O)c1ccc(C(=O)NCC(/C=C/c2ccccc2)OC(=O)c2ccc(C(=O)OC)cc2)cc1,inactive,40500.0,Neuraminidase,4.392544976785332
CHEMBL4129098,N#Cc1ccc(C(=O)NCC(/C=C/c2ccccc2)OC(=O)c2ccc(C#N)cc2)cc1,inactive,33000.0,Neuraminidase,4.481486060122112
CHEMBL4128675,Cc1ccc(C(=O)NCC(/C=C/c2ccccc2)OC(=O)c2ccc(C)cc2)cc1,inactive,61500.0,Neuraminidase,4.211124884224583
CHEMBL4128548,N#Cc1ccc(S(=O)(=O)NCC(O)/C=C/c2ccccc2)cc1,inactive,11400.0,Neuraminidase,4.943095148663527
CHEMBL4128047,O=S(=O)(NCC(O)/C=C/c1ccccc1)c1ccc(OCc2ccccc2)cc1,inactive,11100.0,Neuraminidase,4.954677021213342
CHEMBL4126190,Cl.NCC(O)/C=C/c1ccccc1,inactive,214000.0,Neuraminidase,3.669586226650809
CHEMBL4126339,CC(C)(C)OC(=O)/N=C(\NCC(O)/C=C/c1ccccc1)NC(=O)OC(C)(C)C,inactive,103000.0,Neuraminidase,3.987162775294828
CHEMBL4129768,CC(C)(C)OC(=O)NCC(O)/C=C/c1ccccc1,inactive,106000.0,Neuraminidase,3.9746941347352296
CHEMBL4128401,COC(=O)c1ccc(S(=O)(=O)NCC(O)/C=C/c2ccccc2)cc1,inactive,13300.0,Neuraminidase,4.876148359032914
CHEMBL4126390,NCC(O)c1ccsc1,inactive,8900000.0,Neuraminidase,2.050609993355087
CHEMBL472275,NC12CC3CC(CC(C3)O1)C2,inactive,29200.0,Matrix protein 2,4.534617148551582
CHEMBL4535834,CCC(CC)O[C@@H]1C=C(C(=O)N[C@@H](C(=O)O)C(C)C)C[C@H](NCc2ccc(-c3ccccc3)cc2)[C@H]1NC(C)=O,inactive,100000.0,Neuraminidase,4.0
CHEMBL450375,CC12CC3CC1(C)CC3(N)C2,inactive,17000.0,Matrix protein 2,4.769551078621726
CHEMBL456513,CNCC12CC3CC(CC1C3)C2,inactive,17100.0,Matrix protein 2,4.767003889607846
CHEMBL4563229,CCC(CC)O[C@@H]1C=C(C(=O)N[C@@H](C(=O)O)C(C)C)C[C@H](NCc2ccc(N3CCCC3)cc2)[C@H]1NC(C)=O,inactive,100000.0,Neuraminidase,4.0
CHEMBL4520501,CCC(CC)O[C@@H]1C=C(C(=O)N[C@@H](C(=O)O)C(C)C)C[C@H](NCc2ccc(N(CC)CC)cc2)[C@H]1NC(C)=O,inactive,100000.0,Neuraminidase,4.0
CHEMBL4445358,CCC(CC)O[C@@H]1C=C(C(=O)NCc2ccc(F)cc2)C[C@H](NCc2ccc(SC)cc2)[C@H]1NC(C)=O,inactive,100000.0,Neuraminidase,4.0
CHEMBL4563489,CCC(CC)O[C@@H]1C=C(C(=O)NCc2ccc(F)cc2)C[C@H](NCc2ccc(-c3ccccc3)cc2)[C@H]1NC(C)=O,inactive,100000.0,Neuraminidase,4.0
CHEMBL4583873,CCC(CC)O[C@@H]1C=C(C(=O)NCc2ccc(F)cc2)C[C@H](NCc2ccc(Sc3ccccc3)cc2)[C@H]1NC(C)=O,inactive,100000.0,Neuraminidase,4.0
CHEMBL4474055,CCC(CC)O[C@@H]1C=C(C(=O)NCc2ccc(F)cc2)C[C@H](NCc2ccc(N3CCCC3)cc2)[C@H]1NC(C)=O,inactive,100000.0,Neuraminidase,4.0
CHEMBL4463961,CCC(CC)O[C@@H]1C=C(C(=O)NCc2ccc(F)cc2)C[C@H](NCc2ccc(N(CC)CC)cc2)[C@H]1NC(C)=O,inactive,100000.0,Neuraminidase,4.0
CHEMBL5439660,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(N3CCc4cc(C)ccc43)cc2)[C@H]1NC(C)=O,inactive,200000.0,Neuraminidase,3.6989700043360187
CHEMBL5396778,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(N3CCc4cc(OC)ccc43)cc2)[C@H]1NC(C)=O,inactive,200000.0,Neuraminidase,3.6989700043360187
CHEMBL5418356,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(N3CCc4cccnc43)cc2)[C@H]1NC(C)=O,inactive,40000.0,Neuraminidase,4.3979400086720375
CHEMBL5440848,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(N3CCCc4ccccc43)cc2)[C@H]1NC(C)=O,inactive,200000.0,Neuraminidase,3.6989700043360187
